ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
06/01/2014 12:00:00 AM,Terminal 5,Arrival,International,35794
06/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,363381
06/01/2014 12:00:00 AM,Terminal 5,Departure,International,38289
06/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,362338
06/01/2014 12:00:00 AM,Terminal 6,Arrival,International,23238
06/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,320508
06/01/2014 12:00:00 AM,Terminal 6,Departure,International,81317
06/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,285784
06/01/2014 12:00:00 AM,Terminal 7,Arrival,International,87225
06/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,305604
06/01/2014 12:00:00 AM,Terminal 7,Departure,International,43855
06/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,128049
06/01/2014 12:00:00 AM,Terminal 8,Arrival,International,2737
06/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,124454
06/01/2014 12:00:00 AM,Terminal 8,Departure,International,8209
06/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13210
06/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,510476
06/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9219
06/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,474097
07/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,81167
07/01/2014 12:00:00 AM,Misc. Terminal,Arrival,International,125
07/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,80845
07/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,387940
07/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,385499
07/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,52882
07/01/2014 12:00:00 AM,Terminal 2,Arrival,International,241065
07/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,57003
07/01/2014 12:00:00 AM,Terminal 2,Departure,International,230799
07/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,386686
07/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,380481
07/01/2014 12:00:00 AM,Terminal 3,Departure,International,2916
07/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,404403
07/01/2014 12:00:00 AM,Terminal 4,Arrival,International,6395
07/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,394954
07/01/2014 12:00:00 AM,Terminal 4,Departure,International,43546
07/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,410742
07/01/2014 12:00:00 AM,Terminal 5,Arrival,International,28629
07/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,415770
07/01/2014 12:00:00 AM,Terminal 5,Departure,International,30332
07/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,334880
07/01/2014 12:00:00 AM,Terminal 6,Arrival,International,25861
07/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,307796
07/01/2014 12:00:00 AM,Terminal 6,Departure,International,82225
07/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,309501
07/01/2014 12:00:00 AM,Terminal 7,Arrival,International,93114
07/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,325466
07/01/2014 12:00:00 AM,Terminal 7,Departure,International,46132
07/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,130575
07/01/2014 12:00:00 AM,Terminal 8,Arrival,International,2737
07/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,125975
07/01/2014 12:00:00 AM,Terminal 8,Departure,International,7656
07/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,16111
07/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,563973
07/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7830
07/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,470066
08/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,60324
08/01/2014 12:00:00 AM,Misc. Terminal,Arrival,International,16
08/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,61579
08/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,371189
08/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,381989
08/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,55895
08/01/2014 12:00:00 AM,Terminal 2,Arrival,International,237639
08/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,52480
08/01/2014 12:00:00 AM,Terminal 2,Departure,International,230680
08/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,370950
08/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,382725
08/01/2014 12:00:00 AM,Terminal 3,Departure,International,2866
08/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,397498
08/01/2014 12:00:00 AM,Terminal 4,Arrival,International,6266
08/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,404950
08/01/2014 12:00:00 AM,Terminal 4,Departure,International,45259
08/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,381757
08/01/2014 12:00:00 AM,Terminal 5,Arrival,International,47988
08/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,404475
08/01/2014 12:00:00 AM,Terminal 5,Departure,International,41575
08/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,304648
08/01/2014 12:00:00 AM,Terminal 6,Arrival,International,11267
08/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,316002
08/01/2014 12:00:00 AM,Terminal 6,Departure,International,77235
08/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,297599
08/01/2014 12:00:00 AM,Terminal 7,Arrival,International,84041
08/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,315755
08/01/2014 12:00:00 AM,Terminal 7,Departure,International,42650
08/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,127356
08/01/2014 12:00:00 AM,Terminal 8,Arrival,International,2737
08/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,124997
08/01/2014 12:00:00 AM,Terminal 8,Departure,International,7035
08/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,14256
08/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,559898
08/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9389
08/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,484675
09/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,48224
09/01/2014 12:00:00 AM,Misc. Terminal,Arrival,International,354
09/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,46472
09/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,320597
09/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,317339
09/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,42152
09/01/2014 12:00:00 AM,Terminal 2,Arrival,International,192710
09/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,38839
09/01/2014 12:00:00 AM,Terminal 2,Departure,International,189669
09/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,303043
09/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,307580
09/01/2014 12:00:00 AM,Terminal 3,Departure,International,2253
09/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,345277
09/01/2014 12:00:00 AM,Terminal 4,Arrival,International,3617
09/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,350093
09/01/2014 12:00:00 AM,Terminal 4,Departure,International,32025
09/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,318835
09/01/2014 12:00:00 AM,Terminal 5,Arrival,International,37076
09/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,330917
09/01/2014 12:00:00 AM,Terminal 5,Departure,International,35822
09/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,289006
09/01/2014 12:00:00 AM,Terminal 6,Arrival,International,10200
09/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,266621
09/01/2014 12:00:00 AM,Terminal 6,Departure,International,42247
09/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,234369
09/01/2014 12:00:00 AM,Terminal 7,Arrival,International,56137
09/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,247028
09/01/2014 12:00:00 AM,Terminal 7,Departure,International,35858
09/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,103515
09/01/2014 12:00:00 AM,Terminal 8,Arrival,International,2935
09/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,102967
09/01/2014 12:00:00 AM,Terminal 8,Departure,International,3329
09/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13432
09/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,472484
09/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9517
09/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,420921
10/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,50328
10/01/2014 12:00:00 AM,Misc. Terminal,Arrival,International,21
10/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,49277
10/01/2014 12:00:00 AM,Misc. Terminal,Departure,International,2
10/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,354318
10/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,347209
10/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,37270
10/01/2014 12:00:00 AM,Terminal 2,Arrival,International,179743
10/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,38683
10/01/2014 12:00:00 AM,Terminal 2,Departure,International,187262
10/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,326752
10/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,326120
10/01/2014 12:00:00 AM,Terminal 3,Departure,International,2286
10/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,389591
10/01/2014 12:00:00 AM,Terminal 4,Arrival,International,7582
10/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,381300
10/01/2014 12:00:00 AM,Terminal 4,Departure,International,36360
10/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,334386
10/01/2014 12:00:00 AM,Terminal 5,Arrival,International,44966
10/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,357852
10/01/2014 12:00:00 AM,Terminal 5,Departure,International,48543
10/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,300256
10/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,245768
10/01/2014 12:00:00 AM,Terminal 6,Departure,International,51727
10/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,264281
10/01/2014 12:00:00 AM,Terminal 7,Arrival,International,57126
10/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,267094
10/01/2014 12:00:00 AM,Terminal 7,Departure,International,34726
10/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,114528
10/01/2014 12:00:00 AM,Terminal 8,Arrival,International,2362
10/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,114277
10/01/2014 12:00:00 AM,Terminal 8,Departure,International,3431
10/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13311
10/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,448937
10/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8704
10/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,439507
11/01/2014 12:00:00 AM,Imperial Terminal,Departure,International,119
11/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,46662
11/01/2014 12:00:00 AM,Misc. Terminal,Arrival,International,9
11/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,45643
11/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,339455
11/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,339329
11/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,34152
11/01/2014 12:00:00 AM,Terminal 2,Arrival,International,158459
11/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,36030
11/01/2014 12:00:00 AM,Terminal 2,Departure,International,169511
11/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,228992
11/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,230955
11/01/2014 12:00:00 AM,Terminal 3,Departure,International,2362
11/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,333493
11/01/2014 12:00:00 AM,Terminal 4,Arrival,International,2609
11/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,336852
11/01/2014 12:00:00 AM,Terminal 4,Departure,International,30066
11/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,293539
11/01/2014 12:00:00 AM,Terminal 5,Arrival,International,51689
11/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,302379
11/01/2014 12:00:00 AM,Terminal 5,Departure,International,53570
11/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,271520
11/01/2014 12:00:00 AM,Terminal 6,Arrival,International,274
11/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,249209
11/01/2014 12:00:00 AM,Terminal 6,Departure,International,56134
11/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,290965
11/01/2014 12:00:00 AM,Terminal 7,Arrival,International,68679
11/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,297046
11/01/2014 12:00:00 AM,Terminal 7,Departure,International,37090
11/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,139916
11/01/2014 12:00:00 AM,Terminal 8,Arrival,International,4599
11/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,134986
11/01/2014 12:00:00 AM,Terminal 8,Departure,International,8926
11/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,11513
11/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,398341
11/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,6415
11/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,368957
12/01/2014 12:00:00 AM,Misc. Terminal,Arrival,Domestic,49360
12/01/2014 12:00:00 AM,Misc. Terminal,Departure,Domestic,46931
12/01/2014 12:00:00 AM,Terminal 1,Arrival,Domestic,370330
12/01/2014 12:00:00 AM,Terminal 1,Departure,Domestic,361469
12/01/2014 12:00:00 AM,Terminal 2,Arrival,Domestic,42001
12/01/2014 12:00:00 AM,Terminal 2,Arrival,International,158425
12/01/2014 12:00:00 AM,Terminal 2,Departure,Domestic,44715
12/01/2014 12:00:00 AM,Terminal 2,Departure,International,164065
12/01/2014 12:00:00 AM,Terminal 3,Arrival,Domestic,240312
12/01/2014 12:00:00 AM,Terminal 3,Departure,Domestic,234102
12/01/2014 12:00:00 AM,Terminal 3,Departure,International,2315
12/01/2014 12:00:00 AM,Terminal 4,Arrival,Domestic,361706
12/01/2014 12:00:00 AM,Terminal 4,Arrival,International,15034
12/01/2014 12:00:00 AM,Terminal 4,Departure,Domestic,355378
12/01/2014 12:00:00 AM,Terminal 4,Departure,International,33932
12/01/2014 12:00:00 AM,Terminal 5,Arrival,Domestic,321257
12/01/2014 12:00:00 AM,Terminal 5,Arrival,International,63535
12/01/2014 12:00:00 AM,Terminal 5,Departure,Domestic,331623
12/01/2014 12:00:00 AM,Terminal 5,Departure,International,69195
12/01/2014 12:00:00 AM,Terminal 6,Arrival,Domestic,320796
12/01/2014 12:00:00 AM,Terminal 6,Arrival,International,236
12/01/2014 12:00:00 AM,Terminal 6,Departure,Domestic,290271
12/01/2014 12:00:00 AM,Terminal 6,Departure,International,62145
12/01/2014 12:00:00 AM,Terminal 7,Arrival,Domestic,320845
12/01/2014 12:00:00 AM,Terminal 7,Arrival,International,75025
12/01/2014 12:00:00 AM,Terminal 7,Departure,Domestic,325034
12/01/2014 12:00:00 AM,Terminal 7,Departure,International,43585
12/01/2014 12:00:00 AM,Terminal 8,Arrival,Domestic,154498
12/01/2014 12:00:00 AM,Terminal 8,Arrival,International,5652
12/01/2014 12:00:00 AM,Terminal 8,Departure,Domestic,148404
12/01/2014 12:00:00 AM,Terminal 8,Departure,International,9736
12/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,11797
12/01/2014 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,452981
12/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8182
12/01/2014 12:00:00 AM,Tom Bradley International Terminal,Departure,International,426684
01/01/2015 12:00:00 AM,Misc. Terminal,Arrival,Domestic,49606
01/01/2015 12:00:00 AM,Misc. Terminal,Arrival,International,64
01/01/2015 12:00:00 AM,Misc. Terminal,Departure,Domestic,49519
01/01/2015 12:00:00 AM,Misc. Terminal,Departure,International,22
01/01/2015 12:00:00 AM,Terminal 1,Arrival,Domestic,310005
01/01/2015 12:00:00 AM,Terminal 1,Departure,Domestic,313060
01/01/2015 12:00:00 AM,Terminal 2,Arrival,Domestic,35044
01/01/2015 12:00:00 AM,Terminal 2,Arrival,International,160218
01/01/2015 12:00:00 AM,Terminal 2,Departure,Domestic,32967
01/01/2015 12:00:00 AM,Terminal 2,Departure,International,154542
01/01/2015 12:00:00 AM,Terminal 3,Arrival,Domestic,215696
01/01/2015 12:00:00 AM,Terminal 3,Departure,Domestic,215961
01/01/2015 12:00:00 AM,Terminal 3,Departure,International,1178
01/01/2015 12:00:00 AM,Terminal 4,Arrival,Domestic,327393
01/01/2015 12:00:00 AM,Terminal 4,Arrival,International,12387
01/01/2015 12:00:00 AM,Terminal 4,Departure,Domestic,319466
01/01/2015 12:00:00 AM,Terminal 4,Departure,International,31025
01/01/2015 12:00:00 AM,Terminal 5,Arrival,Domestic,290753
01/01/2015 12:00:00 AM,Terminal 5,Arrival,International,73922
01/01/2015 12:00:00 AM,Terminal 5,Departure,Domestic,299068
01/01/2015 12:00:00 AM,Terminal 5,Departure,International,65897
01/01/2015 12:00:00 AM,Terminal 6,Arrival,Domestic,274853
01/01/2015 12:00:00 AM,Terminal 6,Arrival,International,881
01/01/2015 12:00:00 AM,Terminal 6,Departure,Domestic,263585
01/01/2015 12:00:00 AM,Terminal 6,Departure,International,50801
01/01/2015 12:00:00 AM,Terminal 7,Arrival,Domestic,298378
01/01/2015 12:00:00 AM,Terminal 7,Arrival,International,73090
01/01/2015 12:00:00 AM,Terminal 7,Departure,Domestic,294664
01/01/2015 12:00:00 AM,Terminal 7,Departure,International,39157
01/01/2015 12:00:00 AM,Terminal 8,Arrival,Domestic,124520
01/01/2015 12:00:00 AM,Terminal 8,Arrival,International,5652
01/01/2015 12:00:00 AM,Terminal 8,Departure,Domestic,123058
01/01/2015 12:00:00 AM,Terminal 8,Departure,International,8715
01/01/2015 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,12222
01/01/2015 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,470191
01/01/2015 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,6022
01/01/2015 12:00:00 AM,Tom Bradley International Terminal,Departure,International,435612
02/01/2015 12:00:00 AM,Misc. Terminal,Arrival,Domestic,48529
02/01/2015 12:00:00 AM,Misc. Terminal,Departure,Domestic,47064
02/01/2015 12:00:00 AM,Terminal 1,Arrival,Domestic,298575
02/01/2015 12:00:00 AM,Terminal 1,Departure,Domestic,292486
02/01/2015 12:00:00 AM,Terminal 2,Arrival,Domestic,29347
02/01/2015 12:00:00 AM,Terminal 2,Arrival,International,137465
02/01/2015 12:00:00 AM,Terminal 2,Departure,Domestic,29833
02/01/2015 12:00:00 AM,Terminal 2,Departure,International,136066
02/01/2015 12:00:00 AM,Terminal 3,Arrival,Domestic,194916
02/01/2015 12:00:00 AM,Terminal 3,Departure,Domestic,194793
02/01/2015 12:00:00 AM,Terminal 3,Departure,International,1212
02/01/2015 12:00:00 AM,Terminal 4,Arrival,Domestic,298877
02/01/2015 12:00:00 AM,Terminal 4,Arrival,International,5904
02/01/2015 12:00:00 AM,Terminal 4,Departure,Domestic,296700
02/01/2015 12:00:00 AM,Terminal 4,Departure,International,27871
02/01/2015 12:00:00 AM,Terminal 5,Arrival,Domestic,286438
02/01/2015 12:00:00 AM,Terminal 5,Arrival,International,56944
02/01/2015 12:00:00 AM,Terminal 5,Departure,Domestic,292071
02/01/2015 12:00:00 AM,Terminal 5,Departure,International,54218
02/01/2015 12:00:00 AM,Terminal 6,Arrival,Domestic,256763
02/01/2015 12:00:00 AM,Terminal 6,Arrival,International,517
02/01/2015 12:00:00 AM,Terminal 6,Departure,Domestic,243781
02/01/2015 12:00:00 AM,Terminal 6,Departure,International,46575
02/01/2015 12:00:00 AM,Terminal 7,Arrival,Domestic,260869
02/01/2015 12:00:00 AM,Terminal 7,Arrival,International,59529
02/01/2015 12:00:00 AM,Terminal 7,Departure,Domestic,256276
02/01/2015 12:00:00 AM,Terminal 7,Departure,International,32791
02/01/2015 12:00:00 AM,Terminal 8,Arrival,Domestic,126315
02/01/2015 12:00:00 AM,Terminal 8,Arrival,International,4730
02/01/2015 12:00:00 AM,Terminal 8,Departure,Domestic,125052
02/01/2015 12:00:00 AM,Terminal 8,Departure,International,6332
02/01/2015 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,9519
02/01/2015 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,392547
02/01/2015 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,3695
02/01/2015 12:00:00 AM,Tom Bradley International Terminal,Departure,International,395995
03/01/2015 12:00:00 AM,Misc. Terminal,Arrival,Domestic,55437
03/01/2015 12:00:00 AM,Misc. Terminal,Arrival,International,18
